Symbol,Name,Share_Price
exactingPorpoise6,exactingPorpoise6,360
similarPlover1,similarPlover1,980
goofyAbalone1,goofyAbalone1,307
dopeyThrush1,dopeyThrush1,348
jealousTeal7,jealousTeal7,14
pluckySwift8,pluckySwift8,253
aloofAbalone1,aloofAbalone1,978
worldlyZebra8,worldlyZebra8,752
wearyShads1,wearyShads1,344
amusedEagle3,amusedEagle3,161
cockyDove3,cockyDove3,430
tautEland8,tautEland8,568
sheepishTeal7,sheepishTeal7,469
wornoutQuiche4,wornoutQuiche4,573
anxiousOryx1,anxiousOryx1,815
mereHeron2,mereHeron2,635
bubblySmelt2,bubblySmelt2,408
lazyThrushe5,lazyThrushe5,905
joyfulPup9,joyfulPup9,790
peskyMare0,peskyMare0,895
finickyUnicorn6,finickyUnicorn6,798
adoringRat5,adoringRat5,63
offendedSeagull7,offendedSeagull7,558
gleefulToucan9,gleefulToucan9,631
excludedHeron5,excludedHeron5,624
cruelHawk0,cruelHawk0,410
shyIguana6,shyIguana6,114
pleasedDunbird7,pleasedDunbird7,692
cynicalWasp8,cynicalWasp8,857
aloofQuiche7,aloofQuiche7,114
contentEagle8,contentEagle8,813
holisticQuiche4,holisticQuiche4,661
joyfulGarlic7,joyfulGarlic7,803
gleefulSyrup3,gleefulSyrup3,700
humorousSalt4,humorousSalt4,983
humorousCow9,humorousCow9,779
culturedCoati2,culturedCoati2,144
gutturalApricots6,gutturalApricots6,486
holisticLion9,holisticLion9,248
blissfulShads2,blissfulShads2,132
affectedBoa8,affectedBoa8,265
grumpyMacaw9,grumpyMacaw9,802
fondSausage8,fondSausage8,713
giddyApples3,giddyApples3,963
pacifiedCardinal9,pacifiedCardinal9,709
importedApricots6,importedApricots6,54
cruelTacos1,cruelTacos1,601
adoringPorpoise7,adoringPorpoise7,588
ardentCockatoo8,ardentCockatoo8,367
unhappyMacaw2,unhappyMacaw2,623
sadPup5,sadPup5,275
shyEggs3,shyEggs3,769
importedFlamingo7,importedFlamingo7,701
superiorChowder3,superiorChowder3,221
enragedCake6,enragedCake6,346
puzzledCrackers9,puzzledCrackers9,734
exactingFish9,exactingFish9,719
curiousPoultry1,curiousPoultry1,635
abjectLemur4,abjectLemur4,827
enviousChowder1,enviousChowder1,610
ardentCardinal5,ardentCardinal5,777
eagerFerret0,eagerFerret0,782
truthfulHeron5,truthfulHeron5,311
dearMacaw9,dearMacaw9,801
jumpyTermite2,jumpyTermite2,868
amusedLlama2,amusedLlama2,19
sincereJaguar6,sincereJaguar6,421
sheepishPiglet9,sheepishPiglet9,863
yearningEland4,yearningEland4,341
euphoricMacaw8,euphoricMacaw8,504
truthfulChough0,truthfulChough0,947
artisticMallard0,artisticMallard0,99
morbidMoth9,morbidMoth9,212
lyingChile5,lyingChile5,364
ashamedDove3,ashamedDove3,224
sadSeafowl2,sadSeafowl2,130
mercifulJaguar2,mercifulJaguar2,675
superiorCheetah7,superiorCheetah7,797
importedRice5,importedRice5,628
dreadfulLeopard4,dreadfulLeopard4,527
adoringCamel1,adoringCamel1,197
brainyTortoise6,brainyTortoise6,268
pluckyTermite0,pluckyTermite0,190
ferventPup7,ferventPup7,875
annoyedApples2,annoyedApples2,971
aloofKitten6,aloofKitten6,743
ardentMeerkat8,ardentMeerkat8,529
pridefulToucan0,pridefulToucan0,457
spiritedSalt1,spiritedSalt1,673
grudgingOil5,grudgingOil5,156
annoyedHyena2,annoyedHyena2,293
brainyOwl0,brainyOwl0,473
jubilantJaguar5,jubilantJaguar5,529
needyCur9,needyCur9,506
importedFalcon7,importedFalcon7,158
cheerfulLollies4,cheerfulLollies4,363
importedDotterel9,importedDotterel9,55
empathicSnail4,empathicSnail4,155
madPaella0,madPaella0,830
outlyingPiglet1,outlyingPiglet1,465
jubilantSalt6,jubilantSalt6,72
solemnMussel6,solemnMussel6,374
similarOtter3,similarOtter3,972
mildBagels5,mildBagels5,175
lazyGranola4,lazyGranola4,802
adoringCrane0,adoringCrane0,248
peacefulPolenta4,peacefulPolenta4,130
needfulWildfowl0,needfulWildfowl0,211
pluckyPudding2,pluckyPudding2,403
resolvedApricots1,resolvedApricots1,308
empathicSalami5,empathicSalami5,480
pacifiedMare3,pacifiedMare3,217
sugaryTruffle8,sugaryTruffle8,585
humorousDinosaur6,humorousDinosaur6,491
anxiousEland8,anxiousEland8,652
exactingCockatoo9,exactingCockatoo9,161
pitifulCamel4,pitifulCamel4,296
drearyIguana2,drearyIguana2,727
affectedCaribou3,affectedCaribou3,627
grizzledDunbird9,grizzledDunbird9,489
artisticMussel0,artisticMussel0,251
ardentDotterel0,ardentDotterel0,801
grudgingGranola3,grudgingGranola3,926
peskyCoati2,peskyCoati2,435
dopeyCheese3,dopeyCheese3,228
shyWildfowl8,shyWildfowl8,41
dearChough9,dearChough9,937
thrilledClam6,thrilledClam6,739
puzzledPup2,puzzledPup2,728
worldlyOtter7,worldlyOtter7,304
culturedBoa6,culturedBoa6,291
shamefulBurritos3,shamefulBurritos3,890
gutturalGnu8,gutturalGnu8,194
lazyFalcon2,lazyFalcon2,959
trustingRuffs9,trustingRuffs9,590
troubledHyena5,troubledHyena5,776
emptyChowder3,emptyChowder3,42
superiorTeal3,superiorTeal3,470
cheerfulCrane1,cheerfulCrane1,434
similarRat4,similarRat4,313
blissfulCockatoo1,blissfulCockatoo1,517
innocentBass4,innocentBass4,172
shamefulLeopard5,shamefulLeopard5,235
dearWildfowl0,dearWildfowl0,22
affectedPoultry4,affectedPoultry4,850
puzzledCoati9,puzzledCoati9,384
dejectedGranola9,dejectedGranola9,481
sugaryOtter0,sugaryOtter0,454
artisticTomatoe9,artisticTomatoe9,119
kindPudding0,kindPudding0,940
awedWeaver3,awedWeaver3,480
selfishSeahorse6,selfishSeahorse6,769
debonairMacaw7,debonairMacaw7,563
grumpyDingo7,grumpyDingo7,313
finickyBustard0,finickyBustard0,883
cockyClam1,cockyClam1,865
panickyBasmati5,panickyBasmati5,16
solidCheetah6,solidCheetah6,371
sadBoa8,sadBoa8,706
enragedDingo6,enragedDingo6,878
lazyCordial9,lazyCordial9,602
amazedChowder1,amazedChowder1,672
annoyedFerret1,annoyedFerret1,382
contentBoars7,contentBoars7,982
alertAntelope8,alertAntelope8,75
solemnBoars9,solemnBoars9,189
fondPolenta4,fondPolenta4,77
blissfulCoconut6,blissfulCoconut6,326
puzzledSwift1,puzzledSwift1,302
cruelChowder0,cruelChowder0,975
decimalPretzels3,decimalPretzels3,98
truthfulThrush5,truthfulThrush5,395
joyfulCurlew0,joyfulCurlew0,392
shamefulTermite8,shamefulTermite8,36
selfishLard8,selfishLard8,392
morbidLapwing5,morbidLapwing5,463
obsessedCockatoo8,obsessedCockatoo8,331
amazedUnicorn3,amazedUnicorn3,856
somberAntelope1,somberAntelope1,899
puzzledPonie4,puzzledPonie4,880
unhappyRaisins0,unhappyRaisins0,586
decimalPoultry1,decimalPoultry1,614
yearningFalcon2,yearningFalcon2,30
pridefulCoati0,pridefulCoati0,285
offendedSalami5,offendedSalami5,164
artisticBittern7,artisticBittern7,425
stressedFalcon7,stressedFalcon7,406
dopeyCrackers7,dopeyCrackers7,583
mellowDinosaur5,mellowDinosaur5,181
shamefulMare2,shamefulMare2,754
guiltyBustard2,guiltyBustard2,519
empathicShads9,empathicShads9,619
worldlyIcecream5,worldlyIcecream5,490
vengefulChough1,vengefulChough1,296
sincereHawk1,sincereHawk1,259
pacifiedRuffs6,pacifiedRuffs6,27
wearyFerret4,wearyFerret4,33
fondStork6,fondStork6,122
aboardGelding2,aboardGelding2,615
importedKitten3,importedKitten3,971
pleasedPepper5,pleasedPepper5,391
shamefulOcelot8,shamefulOcelot8,798
worldlyHawk1,worldlyHawk1,427
grumpyDinosaur1,grumpyDinosaur1,680
stressedOrange1,stressedOrange1,163
wakefulSalami2,wakefulSalami2,496
offendedBoa7,offendedBoa7,366
wornoutSeahorse6,wornoutSeahorse6,926
finickyCordial5,finickyCordial5,829
madCrane1,madCrane1,963
panickyIcecream9,panickyIcecream9,794
relievedWeaver7,relievedWeaver7,280
decimalSmelt8,decimalSmelt8,851
insecureWidgeon9,insecureWidgeon9,503
shyPudding7,shyPudding7,779
pitifulLlama6,pitifulLlama6,553
cautiousCockatoo9,cautiousCockatoo9,331
crushedHyena1,crushedHyena1,129
chicPudding6,chicPudding6,993
cheerfulCordial0,cheerfulCordial0,872
wearyCaribou6,wearyCaribou6,155
giddyCaribou4,giddyCaribou4,425
adoringOryx4,adoringOryx4,230
sincereLion9,sincereLion9,199
lovesickFerret1,lovesickFerret1,741
finickyGelding6,finickyGelding6,871
enviousCod5,enviousCod5,304
betrayedTomatoe9,betrayedTomatoe9,611
outlyingSyrup9,outlyingSyrup9,678
insecureDove3,insecureDove3,441
boredMandrill6,boredMandrill6,340
grudgingRhino3,grudgingRhino3,66
trustingWeaver9,trustingWeaver9,944
empathicWeaver2,empathicWeaver2,203
worriedMare5,worriedMare5,504
wrathfulCake0,wrathfulCake0,200
shyFalcon2,shyFalcon2,406
pridefulCamel2,pridefulCamel2,861
sincereSalt5,sincereSalt5,143
gutturalCow9,gutturalCow9,578
scornfulMare6,scornfulMare6,859
shyOil2,shyOil2,512
unhappyRelish0,unhappyRelish0,145
amazedGarlic9,amazedGarlic9,284
morbidBasmati7,morbidBasmati7,845
giddyCur2,giddyCur2,19
worriedJaguar2,worriedJaguar2,679
joyfulChowder9,joyfulChowder9,234
ferventSwift7,ferventSwift7,170
stressedWigeon5,stressedWigeon5,238
gleefulMuesli1,gleefulMuesli1,181
sheepishSyrup7,sheepishSyrup7,711
forsakenRat4,forsakenRat4,158
awedMackerel3,awedMackerel3,437
brainyCheetah6,brainyCheetah6,98
fondBaboon8,fondBaboon8,401
annoyedFish7,annoyedFish7,157
brainyCow0,brainyCow0,308
cynicalOcelot0,cynicalOcelot0,506
gloomyToucan4,gloomyToucan4,603
blissfulCardinal1,blissfulCardinal1,301
cautiousMagpie0,cautiousMagpie0,162
emptyWeaver5,emptyWeaver5,477
curiousCoati5,curiousCoati5,628
spiritedSyrup0,spiritedSyrup0,125
soreRice1,soreRice1,963
goofyLemur9,goofyLemur9,490
sincereCordial7,sincereCordial7,674
euphoricOatmeal6,euphoricOatmeal6,297
joyfulBuck5,joyfulBuck5,997
alertKitten7,alertKitten7,155
chicSwift7,chicSwift7,515
morbidOtter3,morbidOtter3,437
bubblyCheetah4,bubblyCheetah4,938
morbidDoughnut7,morbidDoughnut7,862
brainyMuesli5,brainyMuesli5,727
worriedCoati4,worriedCoati4,860
boredCrane7,boredCrane7,630
euphoricHare9,euphoricHare9,82
solidMandrill0,solidMandrill0,475
lazySheep1,lazySheep1,216
aboardCur8,aboardCur8,63
jubilantViper7,jubilantViper7,562
worriedCockatoo7,worriedCockatoo7,809
shyDinosaur9,shyDinosaur9,204
anxiousCheese1,anxiousCheese1,691
importedFalcon3,importedFalcon3,174
boredTortoise2,boredTortoise2,112
pleasedSmelt5,pleasedSmelt5,375
decimalBobolink8,decimalBobolink8,93
aboardCur3,aboardCur3,972
sugaryDingo9,sugaryDingo9,711
anxiousRice2,anxiousRice2,749
lovesickBuck8,lovesickBuck8,41
gloomyBuzzard8,gloomyBuzzard8,791
resolvedPudding7,resolvedPudding7,687
spiritedJaguar3,spiritedJaguar3,120
dearEggs7,dearEggs7,945
unhappyChamois2,unhappyChamois2,328
dejectedTortoise0,dejectedTortoise0,817
relievedLemur1,relievedLemur1,487
mereCod1,mereCod1,500
pridefulOil0,pridefulOil0,699
peacefulChamois2,peacefulChamois2,775
worriedGelding7,worriedGelding7,419
worriedLizard1,worriedLizard1,904
affectedAntelope3,affectedAntelope3,863
importedBittern8,importedBittern8,221
cruelLard6,cruelLard6,604
goofyThrushe9,goofyThrushe9,405
dreadfulBaboon7,dreadfulBaboon7,163
drearyCamel4,drearyCamel4,461
crushedSeahorse6,crushedSeahorse6,700
cheerfulPretzels2,cheerfulPretzels2,440
finickyBuzzard6,finickyBuzzard6,42
sheepishBobolink3,sheepishBobolink3,565
soreChowder5,soreChowder5,917
lazyLocust6,lazyLocust6,527
trustingDunbird6,trustingDunbird6,685
worriedLeopard4,worriedLeopard4,859
somberHawk9,somberHawk9,190
outlyingPorpoise0,outlyingPorpoise0,243
peacefulRhino9,peacefulRhino9,629
needfulMuesli1,needfulMuesli1,712
finickyCheetah9,finickyCheetah9,731
wornoutPudding4,wornoutPudding4,678
madDotterel7,madDotterel7,863
trustingTeal1,trustingTeal1,951
truthfulGnu5,truthfulGnu5,689
curiousOatmeal8,curiousOatmeal8,85
betrayedOatmeal1,betrayedOatmeal1,855
adoringMagpie3,adoringMagpie3,38
thriftyZebra0,thriftyZebra0,552
culturedCurlew2,culturedCurlew2,289
crummyChowder3,crummyChowder3,210
contentCoconut6,contentCoconut6,451
guiltyTermite4,guiltyTermite4,722
annoyedLollies7,annoyedLollies7,983
cheerfulBass0,cheerfulBass0,237
curiousSeahorse4,curiousSeahorse4,52
cautiousTeal7,cautiousTeal7,727
alertSeagull4,alertSeagull4,953
mildCoati1,mildCoati1,256
bubblyJerky6,bubblyJerky6,685
relievedDoughnut9,relievedDoughnut9,420
needySmelt7,needySmelt7,731
morbidLion7,morbidLion7,955
pleasedLard5,pleasedLard5,560
jubilantLeopard9,jubilantLeopard9,282
cruelChile8,cruelChile8,197
cynicalBustard9,cynicalBustard9,622
stressedMare8,stressedMare8,98
emptyTomatoe3,emptyTomatoe3,791
euphoricCordial1,euphoricCordial1,268
euphoricStork8,euphoricStork8,324
soreRelish3,soreRelish3,836
sheepishMacaw5,sheepishMacaw5,313
wakefulSyrup9,wakefulSyrup9,982
awedBasmati1,awedBasmati1,437
pacifiedTuna5,pacifiedTuna5,988
crummyRuffs2,crummyRuffs2,471
grumpyDove9,grumpyDove9,456
thriftyWigeon0,thriftyWigeon0,558
needfulMuesli1,needfulMuesli1,633
ashamedTermite0,ashamedTermite0,312
abjectDoughnut0,abjectDoughnut0,286
lovesickFish1,lovesickFish1,350
pluckyWeaver6,pluckyWeaver6,486
needyBobolink0,needyBobolink0,183
resolvedBuck9,resolvedBuck9,217
worldlySeagull0,worldlySeagull0,141
sincereCheetah5,sincereCheetah5,658
outlyingWidgeon7,outlyingWidgeon7,608
solemnCur6,solemnCur6,281
ashamedJerky8,ashamedJerky8,818
excitedFlamingo7,excitedFlamingo7,763
grumpyDunbird1,grumpyDunbird1,671
euphoricMeerkat6,euphoricMeerkat6,347
outlyingTermite0,outlyingTermite0,484
sadDoves2,sadDoves2,204
empathicTruffle2,empathicTruffle2,574
grizzledSyrup7,grizzledSyrup7,69
shyCockatoo2,shyCockatoo2,360
lovesickCockatoo0,lovesickCockatoo0,114
euphoricSalt3,euphoricSalt3,988
pleasedMussel8,pleasedMussel8,586
kindWasp4,kindWasp4,717
outlyingHyena8,outlyingHyena8,33
adoringViper1,adoringViper1,156
worriedTacos7,worriedTacos7,278
drearyOtter6,drearyOtter6,858
selfishWeaver7,selfishWeaver7,38
boastfulSalt7,boastfulSalt7,831
cautiousTomatoe1,cautiousTomatoe1,169
lazyRelish8,lazyRelish8,468
tautWeaver4,tautWeaver4,229
needfulSalt2,needfulSalt2,331
aboardMackerel4,aboardMackerel4,840
madVenison2,madVenison2,736
dopeyOryx2,dopeyOryx2,952
humorousPiglet1,humorousPiglet1,70
insecureBobolink7,insecureBobolink7,825
curiousClam7,curiousClam7,582
cheerfulCheetah9,cheerfulCheetah9,904
curiousSalt1,curiousSalt1,590
eagerLocust0,eagerLocust0,115
drearyLollies5,drearyLollies5,634
wornoutCockatoo7,wornoutCockatoo7,786
betrayedTermite1,betrayedTermite1,971
grudgingLard6,grudgingLard6,612
pleasedRice9,pleasedRice9,416
empathicChough1,empathicChough1,675
euphoricMeerkat4,euphoricMeerkat4,830
pacifiedSeagull2,pacifiedSeagull2,177
forsakenCoconut8,forsakenCoconut8,469
ecstaticCaribou0,ecstaticCaribou0,617
offendedKitten0,offendedKitten0,400
jubilantOwl0,jubilantOwl0,945
grizzledWidgeon0,grizzledWidgeon0,606
holisticLlama0,holisticLlama0,525
truthfulSalami7,truthfulSalami7,841
wingedPoultry7,wingedPoultry7,822
artisticBoars8,artisticBoars8,875
yearningTeal2,yearningTeal2,122
scornfulGranola7,scornfulGranola7,309
jealousKitten0,jealousKitten0,103
enragedMeerkat6,enragedMeerkat6,657
wrathfulDinosaur0,wrathfulDinosaur0,246
pitifulMandrill3,pitifulMandrill3,264
peacefulSheep2,peacefulSheep2,470
sheepishChile7,sheepishChile7,695
contentLard5,contentLard5,558
sugaryCamel1,sugaryCamel1,460
alertMallard8,alertMallard8,590
grizzledOcelot2,grizzledOcelot2,784
murkyLocust8,murkyLocust8,948
somberOryx7,somberOryx7,969
worriedBobolink5,worriedBobolink5,162
mercifulBaboon8,mercifulBaboon8,944
eagerOryx1,eagerOryx1,249
empathicCow1,empathicCow1,374
cynicalPaella6,cynicalPaella6,743
selfishTortoise6,selfishTortoise6,875
cheerfulPup0,cheerfulPup0,771
artisticDoughnut6,artisticDoughnut6,175
madSmelt1,madSmelt1,614
similarWeaver8,similarWeaver8,442
worldlyRat5,worldlyRat5,661
enviousAntelope2,enviousAntelope2,35
gutturalTortoise5,gutturalTortoise5,351
pleasedLard3,pleasedLard3,541
curiousDoves7,curiousDoves7,772
outlyingAntelope9,outlyingAntelope9,497
needyTermite3,needyTermite3,697
drearyPie5,drearyPie5,993
bubblyEagle8,bubblyEagle8,145
boredQuiche2,boredQuiche2,875
ashamedBass3,ashamedBass3,483
abjectBuck5,abjectBuck5,976
emptyAntelope7,emptyAntelope7,767
needyBass5,needyBass5,618
fondRuffs6,fondRuffs6,442
lovesickOrange1,lovesickOrange1,679
debonairSwift4,debonairSwift4,730
dreadfulLion1,dreadfulLion1,936
contentRaisins8,contentRaisins8,375
outlyingGelding9,outlyingGelding9,468
sadOil1,sadOil1,27
needyThrush1,needyThrush1,762
abjectWigeon4,abjectWigeon4,388
spiritedChamois9,spiritedChamois9,54
excitedOil5,excitedOil5,88
tautRhino9,tautRhino9,377
pacifiedLapwing0,pacifiedLapwing0,594
finickyPiglet8,finickyPiglet8,22
obsessedCurlew9,obsessedCurlew9,216
ardentApricots6,ardentApricots6,832
importedFalcon9,importedFalcon9,843
worldlyCoconut8,worldlyCoconut8,192
cynicalWeaver9,cynicalWeaver9,132
worldlyWildfowl4,worldlyWildfowl4,181
wrathfulLizard3,wrathfulLizard3,281
resolvedViper6,resolvedViper6,630
enragedIcecream8,enragedIcecream8,187
peacefulOtter4,peacefulOtter4,764
worriedLollies7,worriedLollies7,60
peacefulCrackers2,peacefulCrackers2,271
hushedSnail4,hushedSnail4,906
emptyDoves6,emptyDoves6,492
adoringCake6,adoringCake6,959
morbidLion3,morbidLion3,34
jubilantSalt6,jubilantSalt6,727
ferventMallard1,ferventMallard1,581
wrathfulAntelope3,wrathfulAntelope3,206
relievedJerky1,relievedJerky1,957
vengefulChile6,vengefulChile6,412
resolvedOwl6,resolvedOwl6,851
resolvedEggs2,resolvedEggs2,898
dearOil2,dearOil2,627
needfulPorpoise8,needfulPorpoise8,187
mereOatmeal1,mereOatmeal1,727
bubblyBobolink4,bubblyBobolink4,735
dreadfulWhiting0,dreadfulWhiting0,405
obsessedPoultry8,obsessedPoultry8,846
dejectedMare5,dejectedMare5,91
dopeyCrane1,dopeyCrane1,734
holisticSnipe3,holisticSnipe3,730
insecureJaguar6,insecureJaguar6,34
offendedCoati1,offendedCoati1,764
joyfulHeron6,joyfulHeron6,793
hushedRelish2,hushedRelish2,158
hushedLizard1,hushedLizard1,541
lovesickSwift4,lovesickSwift4,330
ecstaticApples3,ecstaticApples3,140
vengefulRelish3,vengefulRelish3,448
joyfulOwl4,joyfulOwl4,865
giddyTomatoe4,giddyTomatoe4,362
peskyLollies7,peskyLollies7,413
shamefulBittern3,shamefulBittern3,608
mellowBobolink5,mellowBobolink5,904
dearMallard0,dearMallard0,383
adoringOcelot2,adoringOcelot2,928
panickyHoopoe7,panickyHoopoe7,335
solidPie1,solidPie1,524
obsessedBurritos8,obsessedBurritos8,602
relievedWhiting0,relievedWhiting0,434
crummyPie3,crummyPie3,194
pluckyRat0,pluckyRat0,793
panickyCrane4,panickyCrane4,429
wakefulSnipe7,wakefulSnipe7,257
debonairLollies9,debonairLollies9,104
sorePaella7,sorePaella7,734
pridefulCaribou8,pridefulCaribou8,89
mereSardines6,mereSardines6,602
sugaryWigeon6,sugaryWigeon6,225
grudgingCod5,grudgingCod5,95
obsessedLapwing5,obsessedLapwing5,894
decimalMussel4,decimalMussel4,56
guiltyLollies5,guiltyLollies5,339
wingedOcelot2,wingedOcelot2,845
adoringGelding8,adoringGelding8,302
grumpyWigeon7,grumpyWigeon7,447
soreChowder6,soreChowder6,231
superiorRice2,superiorRice2,864
resolvedMuesli7,resolvedMuesli7,837
yearningLapwing8,yearningLapwing8,375
abjectFerret2,abjectFerret2,445
wingedSalami1,wingedSalami1,963
sheepishHoopoe1,sheepishHoopoe1,77
offendedCow7,offendedCow7,687
superiorChowder3,superiorChowder3,103
debonairSeahorse2,debonairSeahorse2,922
culturedCake8,culturedCake8,191
aloofOrange9,aloofOrange9,988
eagerQuiche2,eagerQuiche2,771
kindShads2,kindShads2,668
guiltyFerret3,guiltyFerret3,716
sadMandrill3,sadMandrill3,383
needyRelish2,needyRelish2,545
solidBasmati7,solidBasmati7,395
zestyWeaver3,zestyWeaver3,134
forsakenSausage9,forsakenSausage9,267
sincereKitten2,sincereKitten2,304
somberTermite3,somberTermite3,68
offendedBass5,offendedBass5,130
wornoutBagels4,wornoutBagels4,61
pacifiedOrange1,pacifiedOrange1,139
cockyCur1,cockyCur1,198
gutturalMuesli5,gutturalMuesli5,838
aboardKitten0,aboardKitten0,898
contentMare2,contentMare2,919
murkyEland7,murkyEland7,676
peskyLocust6,peskyLocust6,475
chicWigeon5,chicWigeon5,241
peacefulLapwing6,peacefulLapwing6,219
crushedBoars6,crushedBoars6,989
adoringBustard6,adoringBustard6,831
lazyCardinal1,lazyCardinal1,818
anxiousQuiche8,anxiousQuiche8,994
boastfulOil6,boastfulOil6,501
empathicWeaver2,empathicWeaver2,322
empathicMallard3,empathicMallard3,816
ecstaticVenison2,ecstaticVenison2,203
wearyWasp0,wearyWasp0,300
gleefulChile9,gleefulChile9,711
mildBasmati7,mildBasmati7,213
scornfulDotterel7,scornfulDotterel7,281
relievedJaguar4,relievedJaguar4,761
joyfulLemur7,joyfulLemur7,964
annoyedBobolink6,annoyedBobolink6,855
mildRice3,mildRice3,47
humorousFish9,humorousFish9,93
goofyCurlew0,goofyCurlew0,360
importedCheese5,importedCheese5,285
panickyCheetah2,panickyCheetah2,464
affectedAbalone4,affectedAbalone4,916
hushedEagle6,hushedEagle6,944
finickyDinosaur0,finickyDinosaur0,855
wornoutGatorade5,wornoutGatorade5,248
aloofKitten4,aloofKitten4,61
cruelPoultry9,cruelPoultry9,736
blissfulTermite2,blissfulTermite2,789
mellowCockatoo9,mellowCockatoo9,994
mercifulEggs3,mercifulEggs3,788
solemnSnail9,solemnSnail9,909
dejectedLollies1,dejectedLollies1,189
gloomySausage2,gloomySausage2,135
dreadfulPudding3,dreadfulPudding3,539
enragedBobolink2,enragedBobolink2,373
peacefulMandrill2,peacefulMandrill2,134
aloofBoa0,aloofBoa0,254
needyGelding7,needyGelding7,361
contentWasp7,contentWasp7,274
gleefulLard6,gleefulLard6,732
shyCod7,shyCod7,805
cockyChamois2,cockyChamois2,495
awedRhino3,awedRhino3,342
tautHoopoe2,tautHoopoe2,860
abjectCurlew6,abjectCurlew6,538
panickyFish4,panickyFish4,241
wingedTuna4,wingedTuna4,481
crummyCockatoo3,crummyCockatoo3,743
mellowVenison3,mellowVenison3,557
peskyPie9,peskyPie9,292
sincereCoconut5,sincereCoconut5,775
aloofDove0,aloofDove0,593
vengefulCheetah1,vengefulCheetah1,539
selfishRelish9,selfishRelish9,526
bubblyDingo3,bubblyDingo3,384
fondMagpie0,fondMagpie0,611
amusedDinosaur3,amusedDinosaur3,454
mereSeagull4,mereSeagull4,832
thriftyThrushe2,thriftyThrushe2,374
needyBaboon8,needyBaboon8,554
bubblySyrup5,bubblySyrup5,163
tautMallard7,tautMallard7,845
tautHeron1,tautHeron1,90
cockyGranola4,cockyGranola4,967
stressedMacaw5,stressedMacaw5,532
lovesickChamois1,lovesickChamois1,723
sugarySnipe2,sugarySnipe2,217
madGnu2,madGnu2,886
madPup0,madPup0,665
ecstaticHyena3,ecstaticHyena3,162
fondCur4,fondCur4,146
fondHyena5,fondHyena5,25
abjectSalt8,abjectSalt8,698
cheerfulCrackers7,cheerfulCrackers7,884
thriftyMare2,thriftyMare2,116
contentPup9,contentPup9,652
forsakenLion3,forsakenLion3,83
blissfulSausage4,blissfulSausage4,933
jealousLeopard3,jealousLeopard3,553
grizzledHoopoe0,grizzledHoopoe0,837
peskyLizard4,peskyLizard4,548
gloomyCrackers4,gloomyCrackers4,278
excitedSwift5,excitedSwift5,488
vengefulRhino2,vengefulRhino2,515
artisticMandrill1,artisticMandrill1,40
excludedWigeon2,excludedWigeon2,695
alertTortoise3,alertTortoise3,216
crummyOcelot9,crummyOcelot9,798
goofyFish5,goofyFish5,62
morbidAbalone3,morbidAbalone3,1000
pitifulTruffle5,pitifulTruffle5,488
lyingMuesli7,lyingMuesli7,379
pitifulSardines0,pitifulSardines0,18
forsakenCrane4,forsakenCrane4,380
drearyLollies7,drearyLollies7,44
blissfulPepper7,blissfulPepper7,752
shamefulBobolink4,shamefulBobolink4,637
jumpyPie3,jumpyPie3,424
dejectedFalcon6,dejectedFalcon6,352
aloofKitten5,aloofKitten5,216
somberTortoise2,somberTortoise2,801
enviousChamois7,enviousChamois7,418
troubledDove4,troubledDove4,528
dopeySnail1,dopeySnail1,803
lazyAbalone8,lazyAbalone8,683
cruelBobolink5,cruelBobolink5,827
guiltyCod2,guiltyCod2,826
cockyPoultry2,cockyPoultry2,898
ecstaticCoati4,ecstaticCoati4,922
humorousWeaver0,humorousWeaver0,345
jumpyDinosaur2,jumpyDinosaur2,521
bubblyDunbird9,bubblyDunbird9,328
decimalCur2,decimalCur2,507
amusedAbalone4,amusedAbalone4,494
finickyCheetah5,finickyCheetah5,702
puzzledCurlew5,puzzledCurlew5,894
murkyGarlic7,murkyGarlic7,137
truthfulUnicorn3,truthfulUnicorn3,948
outlyingPretzels0,outlyingPretzels0,647
joyfulLeopard5,joyfulLeopard5,703
stressedOtter9,stressedOtter9,195
debonairMallard6,debonairMallard6,692
scornfulHawk6,scornfulHawk6,870
lazyCow3,lazyCow3,911
offendedPorpoise0,offendedPorpoise0,79
zestyFish5,zestyFish5,161
jealousOatmeal5,jealousOatmeal5,15
soreRhino9,soreRhino9,792
sugarySeafowl7,sugarySeafowl7,716
abjectSalt8,abjectSalt8,382
crummyBaboon5,crummyBaboon5,228
jealousFlamingo4,jealousFlamingo4,977
sadBuck5,sadBuck5,991
boredLion9,boredLion9,544
pleasedUnicorn5,pleasedUnicorn5,828
panickySheep2,panickySheep2,846
wrathfulHare1,wrathfulHare1,986
cockyRhino3,cockyRhino3,204
kindBuzzard9,kindBuzzard9,520
wornoutLard9,wornoutLard9,394
dejectedPaella3,dejectedPaella3,480
insecureGnu7,insecureGnu7,551
joyfulSyrup8,joyfulSyrup8,863
solemnLion6,solemnLion6,565
zestyRat7,zestyRat7,360
pluckyPudding1,pluckyPudding1,885
kindZebra9,kindZebra9,287
thriftyBurritos5,thriftyBurritos5,482
decimalMacaw5,decimalMacaw5,397
thrilledLapwing4,thrilledLapwing4,699
eagerSalami1,eagerSalami1,943
trustingMeerkat2,trustingMeerkat2,401
scornfulPorpoise9,scornfulPorpoise9,915
worriedMare3,worriedMare3,429
